Model,Scenario,Region,Country code,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2023,SSP4,Japan,JPN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,40727.7,44865.7,48145.8,52621.7,57703.5,63271.9,68674.7,73635.8,78246.7,82737.2,87128.1,91351.3,95284.7,98882.3,102166,105171,107904
OECD ENV-Growth 2023,SSP4,Kazakhstan,KAZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,25193.8,29283.6,32082.4,35565.1,38678.3,41264.3,43413.6,45793.6,48815.9,52609.6,56926.9,61570.1,66515.2,71924,77919.3,84545.1,91759.3
OECD ENV-Growth 2023,SSP4,Kenya,KEN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4544.28,5392.48,6356.7,7338.09,8290.86,9287.9,10382.2,11618.9,12957.3,14466.5,16126.8,17947.1,19883.8,21929.1,24109.2,26488.7,29106.7
OECD ENV-Growth 2023,SSP4,Kyrgyzstan,KGZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4932.4,5700.36,6439.42,7239.89,7949.9,8565.41,9232.74,10033.2,10972,12058.7,13254.5,14548.5,15950.2,17493,19230.4,21162.6,23289.8
OECD ENV-Growth 2023,SSP4,Cambodia,KHM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4302.58,5222.61,6702.49,8393.17,10187.5,12165.2,14441.7,17024.6,20043.2,23487.4,27270.6,31414.8,35910.9,40773.9,46051.3,51825.5,58159.1
OECD ENV-Growth 2023,SSP4,Kiribati,KIR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1719.84,1847.33,1957.56,2317.61,2765.14,3261.36,3878.59,4702.56,5825.14,7328.38,9271.19,11725,14777.9,18591.7,23391.8,29383.9,36747.4
OECD ENV-Growth 2023,SSP4,South Korea,KOR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,41367.6,47257.7,52669,57729.4,62710.4,67511.4,71663.3,75427.3,79010.8,82568.2,85831.2,88688.1,91097.3,93070.2,94731.2,96175,97315.4
OECD ENV-Growth 2023,SSP4,Kuwait,KWT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,42861.5,47597.1,51455,57134.6,63202.7,68801,74182,79385.4,84436.6,89098.8,93028.1,96982,101185,105935,111466,117807,124879
OECD ENV-Growth 2023,SSP4,Laos,LAO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7689.29,8410.23,9832.25,11466.5,13061.6,14708.7,16520.9,18510.8,20642.4,22955.6,25391.3,28005.5,30760.6,33680.6,36788.1,40136.6,43773.9
OECD ENV-Growth 2023,SSP4,Lebanon,LBN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,12928.2,11731,12507.9,13313.9,14256.7,15388.1,16766.9,18381.5,20120.2,21946.9,23826.4,25815.2,27943.5,30259.1,32737.5,35334.4,38065.7
OECD ENV-Growth 2023,SSP4,Liberia,LBR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1370.46,1570.26,1914.44,2236.91,2533.66,2810.42,3096.48,3399.05,3713.99,4037.18,4379.26,4741.95,5122.48,5504.94,5887.7,6270.64,6661.85
OECD ENV-Growth 2023,SSP4,Libya,LBY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15794.2,22136.6,23701.4,23947.5,26039.8,29949.7,35502.3,42577.6,50771,59659,68919.1,78666.2,89181.6,100672,113167,126475,140502
OECD ENV-Growth 2023,SSP4,Saint Lucia,LCA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11855.5,16282.2,17267.4,18596.6,20673,23552.2,27053.1,31101.6,35679.9,40905.1,46759.2,53237.2,60274.3,67825.7,75890.2,84496.5,93724.4
OECD ENV-Growth 2023,SSP4,Sri Lanka,LKA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13080.2,12276.4,14047.7,15771.9,17272.3,18624.8,20059.4,21680.6,23428.6,25288.1,27263.7,29434.3,31821.4,34420.7,37205.6,40171.3,43359.9
OECD ENV-Growth 2023,SSP4,Lesotho,LSO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2375.84,2526.73,2716.56,3068.98,3426.51,3782.4,4170.93,4624.48,5153.49,5780.66,6492.41,7286.25,8159.8,9136.66,10241.6,11496.6,12915.8
OECD ENV-Growth 2023,SSP4,Lithuania,LTU,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,34360.9,40729.9,49128.7,55853.1,62157.4,67873.5,72266.6,75958.6,79401.1,82657.9,85680.4,88212.6,90244.7,91884.3,93255.2,94429,95421.9
OECD ENV-Growth 2023,SSP4,Luxembourg,LUX,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,108051,116325,130008,136560,139238,139020,138161,137414,137150,137647,138334,139007,139585,140165,140868,141762,142822
OECD ENV-Growth 2023,SSP4,Latvia,LVA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,27637.6,33181.8,38637.6,44206.1,49964.1,55552.4,61047.1,66268.4,71672.3,77288.5,82877.5,88230.4,93339.6,98252.6,103037,107752,112424
OECD ENV-Growth 2023,SSP4,Macao,MAC,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,55674.7,118668,140158,163223,185271,203707,217120,227330,235930,244091,250037,253749,255445,255858,255462,254364,252605
OECD ENV-Growth 2023,SSP4,Morocco,MAR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7703.07,8729.19,9849.6,11204,12578.9,14007.4,15622.4,17486.9,19600.9,21957.2,24508.8,27325.5,30480.5,33976.5,37865.1,42194.7,47035.4
OECD ENV-Growth 2023,SSP4,Moldova,MDA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10092.6,12395.8,16590.8,21531.6,26385.2,30806.9,34664.6,38207.7,41701.6,45242,48646,51843.8,54885.1,57895.3,60982.5,64216.1,67603.6
OECD ENV-Growth 2023,SSP4,Madagascar,MDG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1454.05,1610.98,1802.7,2070.56,2344.57,2620.29,2919.58,3254.98,3623.51,4042.08,4512.89,5042.61,5618.55,6236.49,6908.39,7656.93,8506.35
OECD ENV-Growth 2023,SSP4,Maldives,MDV,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13512.5,24491.8,29739.3,34824,39607.5,43930.6,47822.3,51663.3,55752.5,60190.1,64304.2,68175.4,71769.2,75302.9,78915.8,82731.1,86683
OECD ENV-Growth 2023,SSP4,Mexico,MEX,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,17701.9,20208.1,22074.7,24340.2,27058,30348.4,34028.8,37935.7,41870.2,45895.1,50042,54278.2,58497.3,62631.4,66625.7,70428.4,74099.4
OECD ENV-Growth 2023,SSP4,North Macedonia,MKD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15644.1,18386.9,21836.7,25213.9,28791.7,32559.3,36416.4,40411.3,44584,49443.4,55159.2,61441.7,68046.2,74823.4,81754.2,88844.5,96163.4
OECD ENV-Growth 2023,SSP4,Mali,MLI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2158.09,2261.77,2508.67,2916.15,3363.41,3851.18,4388.8,4966.05,5567.56,6190.12,6840.57,7530.98,8246.13,9010.3,9817.12,10684.7,11580.5
OECD ENV-Growth 2023,SSP4,Malta,MLT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,42841.5,56307.2,66911.1,77643.6,86298.5,93043.4,98040,102299,106587,110794,115285,119812,124374,128995,133792,138895,144354
OECD ENV-Growth 2023,SSP4,Myanmar,MMR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4965.99,4330.06,4906.53,5617.14,6316.03,6999.18,7728.95,8544.39,9434.32,10427,11525.4,12713.2,13981.2,15340.4,16801.4,18394.2,20139.8
OECD ENV-Growth 2023,SSP4,Montenegro,MNE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,18032.7,23558.4,27658.9,31609.3,34991.1,37853.9,40338.2,42680.6,45042.9,47505,50012.5,52531,55094.7,57712.4,60465.6,63391.3,66521.7
OECD ENV-Growth 2023,SSP4,Mongolia,MNG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11766.2,13279.8,14890.8,16593.2,17999.9,19212.3,20501,22079.2,23992,26221.7,28666.8,31289.5,34082,37037.9,40212.6,43650.3,47424.9
OECD ENV-Growth 2023,SSP4,Mozambique,MOZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1251.81,1374.63,1953.82,2586.57,3056.63,3385.07,3669.5,3945.26,4214.75,4494.78,4781.81,5096.91,5424.48,5761.49,6086.29,6395.31,6694.14
OECD ENV-Growth 2023,SSP4,Mauritania,MRT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5390.73,6097.54,6713.07,7621.45,8476.32,9371.39,10393.1,11563.2,12867.5,14324.3,15909.7,17708.4,19734.6,21935.6,24277.3,26753,29418.9
OECD ENV-Growth 2023,SSP4,Mauritius,MUS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,19737,24959.9,29388.2,34211,39484.5,45294.5,51425.7,57848.9,64204.5,70344.9,76440.4,82591.8,88854,95132.4,101356,107521,113769
OECD ENV-Growth 2023,SSP4,Malawi,MWI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1511.24,1523.09,1676.74,1898.61,2209.96,2552.43,2911.43,3275.64,3629.67,3983.8,4338.37,4708.49,5082,5457.45,5817.47,6156.82,6478.53
OECD ENV-Growth 2023,SSP4,Malaysia,MYS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,26006,31315.2,36273.5,40912.5,44706.4,48063.7,51201.8,54309.5,57467.7,60762.9,64129.1,67638.8,71345.7,75279.2,79440.9,83828.6,88471.6
OECD ENV-Growth 2023,SSP4,Mayotte,MYT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,21224.7,26841.2,30637.9,33318.4,36099.1,39179.7,42452.1,45891.3,49344.9,52934.8,56687.7,60640.3,64797.5,69196.1,73887.6,78929,84389
OECD ENV-Growth 2023,SSP4,Namibia,NAM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,9122.41,9851.43,10436.3,11421.7,12776.5,14492.6,16511.4,18865.8,21571.5,24631.1,28028.5,31651,35469.3,39486.4,43777.7,48438.9,53469.9
OECD ENV-Growth 2023,SSP4,New Caledonia,NCL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,21887.4,39671.6,48246.7,57213,66101.5,74273.1,81528.3,88178.3,94755.1,101445,108059,114556,121106,127819,134897,142430,150466
OECD ENV-Growth 2023,SSP4,Niger,NER,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1237.5,1425.46,1610.22,1899.14,2160.84,2408.43,2667.82,2959.24,3283.74,3660.73,4097.45,4602.88,5183.95,5832.6,6571.82,7418.28,8426.6
OECD ENV-Growth 2023,SSP4,Nigeria,NGA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4925.3,5067.63,5318.41,5899.3,6424.09,6953.4,7547.8,8253.54,9055.64,9971.93,11003.1,12156.2,13438.9,14879.5,16485.7,18302,20341.3
OECD ENV-Growth 2023,SSP4,Nicaragua,NIC,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5266.57,6186.26,6898.88,7816.25,8916.79,10199,11715.5,13483.3,15492.5,17813.4,20446.2,23420.5,26696.4,30268.3,34178.8,38476.3,43218.4
OECD ENV-Growth 2023,SSP4,Netherlands,NLD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,51621.1,57805.1,63149.2,68005,72890.9,77465.1,81347.9,84755.4,87950.1,90978.4,93641.4,95893.7,97755.1,99292.4,100553,101534,102176
OECD ENV-Growth 2023,SSP4,Norway,NOR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,61258.3,66521.3,71612.2,77308.7,83180,88678.9,93415.8,97806.1,102196,106696,110837,114532,117848,120929,123855,126565,128951
OECD ENV-Growth 2023,SSP4,Nepal,NPL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3807.12,4425.98,5394.09,6491.3,7620.3,8779.96,10052.7,11499.2,13168.4,15134.7,17426.1,20074.9,23049.4,26376.3,30106.6,34298.5,38991.5
OECD ENV-Growth 2023,SSP4,New Zealand,NZL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,39011.4,43217.2,47875.5,53069.9,58645.7,64468.8,69796.2,74644.2,79351.3,83972.1,88227.2,92029.7,95432.2,98491.4,101252,103694,105768
OECD ENV-Growth 2023,SSP4,Oman,OMN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32768.1,34513.8,37372.5,41222.8,45645.4,50286.7,54856.7,59974.9,65799.3,72428.9,79444.9,86721.9,93992.5,101345,109046,117415,126583
OECD ENV-Growth 2023,SSP4,Pakistan,PAK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5095.69,5439.9,6215.27,7087.7,8107.34,9282.98,10611.1,12097.2,13703.2,15500.8,17481.8,19703.1,22136.7,24736.2,27486.7,30405.4,33553
OECD ENV-Growth 2023,SSP4,Panama,PAN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,26786.5,36865.5,42048.4,47248.8,52274,57411.5,62591.6,67766.5,72948.7,78298.5,83833,89798,96157.3,102957,110137,117789,125964
OECD ENV-Growth 2023,SSP4,Peru,PER,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11503,13681,15133.4,16914.7,19167.8,21931.5,25113.7,28643.1,32479.4,36679.2,41245.4,46206.1,51522.2,57171.3,63125.8,69411.9,76087.6
OECD ENV-Growth 2023,SSP4,Philippines,PHL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7836.35,9752.46,12281.8,14707.9,16682.5,18431.1,20183,22035.6,23999.6,26057.9,28146.8,30290.4,32518.6,34906.9,37462.4,40180.3,43028.8
OECD ENV-Growth 2023,SSP4,Papua New Guinea,PNG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3287.62,3449.85,3695.95,4180.63,4749.05,5390.53,6159.63,7105.68,8231.05,9569.48,11091.2,12806.4,14727.3,16902.1,19373.1,22180.9,25344.2
OECD ENV-Growth 2023,SSP4,Poland,POL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,31036.6,36678.7,44292.5,51464.1,58130.4,63049.9,66736.3,69722.6,72561.2,75408.7,78127.9,80591.9,82738.5,84626.7,86335.5,87931.6,89407.9
OECD ENV-Growth 2023,SSP4,Puerto Rico,PRI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32401.1,34620.6,38247.3,42065.4,45758.5,49385.4,52732.3,56090.3,59408.7,62766.3,66080.1,69338.9,72605.8,76028.3,79688.1,83632.9,87896.8
OECD ENV-Growth 2023,SSP4,North Korea,PRK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1828.6,2219.61,2855.99,3624.79,4436.89,5190.04,5966.33,6825.19,7830.96,9033.11,10436,11991.9,13726,15667.5,17877.6,20425.6,23341.4
OECD ENV-Growth 2023,SSP4,Portugal,PRT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,30507.3,36790.3,41342.2,46193.9,51514.4,56701.1,61525,66064,70410.8,74612.1,78430,81796.1,84651.5,87065.7,89160.1,91026,92688.9
OECD ENV-Growth 2023,SSP4,Paraguay,PRY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13409.8,14679.6,16331.3,18248.9,20373.5,22921,25810.5,29110.5,32784.1,36852.6,41190.7,45843.2,50802.9,56090.1,61738,67728.9,74108.1
OECD ENV-Growth 2023,SSP4,French Polynesia,PYF,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15334.3,17565.3,19880.9,22761.8,26485.9,30959.3,35791.1,40979.3,46669.5,52806.8,59261.4,65990.1,73077.8,80530.8,88361.9,96560.8,105116
OECD ENV-Growth 2023,SSP4,Qatar,QAT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,86871.3,90732,99618.2,103914,104992,105084,105798,107367,110446,115023,119710,124252,128877,133673,138727,144165,150105
OECD ENV-Growth 2023,SSP4,Romania,ROU,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,25950.7,32143.7,37775.6,43747.7,49634.2,55066.1,59830.4,64275,68746.2,73363,77837.9,82120.7,86146.7,89942.6,93554.3,97060.8,100489
OECD ENV-Growth 2023,SSP4,Russian Federation,RUS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,25198.4,27094.5,29683.3,33391.9,37304.3,41198.5,44975.2,49029.4,53707.1,58757,64148.4,69708.7,75413.1,81339.2,87608.6,94277.7,101332
OECD ENV-Growth 2023,SSP4,Rwanda,RWA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2091.91,2712.24,3427.34,4121.81,4727.6,5256.09,5756.31,6262.45,6763.49,7278.1,7795.92,8345.19,8904.33,9443.32,9948.87,10429.9,10912.9
OECD ENV-Growth 2023,SSP4,Saudi Arabia,SAU,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,44161.7,49298.3,56940.5,63693.4,69376.5,73982,77524.6,80466.9,82843.1,85071.5,87221.3,89367.8,91624.3,93976.4,96393.8,98902.2,101472
OECD ENV-Growth 2023,SSP4,Sudan,SDN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4019.69,3066.4,3452.45,3744.55,3895.5,3913.3,3901.46,3905.97,3946.73,4019.94,4111.49,4219.85,4334.99,4460.38,4591.25,4730.02,4875.49
OECD ENV-Growth 2023,SSP4,Senegal,SEN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3430.49,4157.05,4809.98,5680.69,6441.8,7189.3,8025.05,9008.09,10143,11452.4,12918.5,14601.1,16546.1,18782.6,21298.6,24083.3,27159.8
OECD ENV-Growth 2023,SSP4,Singapore,SGP,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,91565,105599,116686,126845,132942,135773,136039,135841,135423,135131,134570,133537,132120,130455,128671,126859,125065
OECD ENV-Growth 2023,SSP4,Solomon Islands,SLB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2181.58,1987.64,2070.67,2332.12,2715.92,3198.93,3829.35,4653.73,5704.44,7032.93,8711.07,10798.3,13372.8,16468.1,20150.2,24489.4,29614.7
OECD ENV-Growth 2023,SSP4,Sierra Leone,SLE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1604.46,1752.99,1980.83,2300.02,2679.18,3075.15,3481.71,3896.93,4308.26,4716.95,5122.07,5526.2,5907.54,6256.17,6576.25,6879.97,7179.4
OECD ENV-Growth 2023,SSP4,El Salvador,SLV,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,8311.97,9898.7,10798.1,12052.3,13521.5,15179.3,17097.5,19322.1,21834.9,24700.7,27926.5,31538.5,35451.8,39677.2,44267.7,49258.4,54695.4
OECD ENV-Growth 2023,SSP4,Somalia,SOM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1480.18,1471.66,1552.02,1742.79,2031.52,2408.79,2865.44,3395.22,3997.31,4689.16,5485.36,6406.88,7457.61,8657,10036.4,11663.8,13565.1
OECD ENV-Growth 2023,SSP4,Serbia,SRB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,17074,21308.9,26412.1,31803.8,37065.5,42113.4,46815.9,51266,55659.1,60166.7,64754.5,69379.1,74078,78853,83810,89036.7,94624.5
OECD ENV-Growth 2023,SSP4,South Sudan,SSD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,505.277,574.991,691.727,772.992,817.974,859.539,920.331,995.668,1065.68,1128.02,1191.12,1265.99,1349.27,1431.42,1504.32,1568.36,1632.26
OECD ENV-Growth 2023,SSP4,Sao Tome and Principe,STP,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3547.99,3471.01,3784.17,4180.97,4640.85,5185.22,5848.43,6660.18,7613.36,8728.41,10016.6,11510.2,13190.7,15045.2,17102.7,19404.1,21992.2
OECD ENV-Growth 2023,SSP4,Suriname,SUR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15413.6,15553.1,17092.3,18940.8,21357.1,24354.5,27758.3,31471.6,35457,39665.5,44039,48626.1,53416.4,58389.1,63622.2,69107.4,74933.5
OECD ENV-Growth 2023,SSP4,Slovakia,SVK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32311,36088.6,40535.5,45547,50757.5,55385.3,59586.4,63542,67418.2,71410.2,75473.3,79360.5,82943,86177.4,89105.9,91787.2,94254.7
OECD ENV-Growth 2023,SSP4,Slovenia,SVN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,34540.4,40692.1,46351.6,51339.4,55544.6,58677.4,61439.3,64054.8,66752.3,69363.3,71791.1,73947.1,75808.4,77426.5,78857.7,80126.6,81229.1
OECD ENV-Growth 2023,SSP4,Sweden,SWE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,49613.8,54557.9,61181.3,67087.5,72409.9,76857.8,80276,83361.3,86613.7,90095.5,93422.7,96407.4,99111.8,101663,104137,106486,108608
OECD ENV-Growth 2023,SSP4,Eswatini,SWZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,8335.61,9756.15,10826,12148.9,13592.8,15165.1,16929.6,18930.1,21139.1,23484.7,25853.1,28289.6,30866.6,33625.5,36572.2,39706.3,43027.7
OECD ENV-Growth 2023,SSP4,Seychelles,SYC,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,27920.3,33642.8,38835.4,44170.3,49425.5,54809.5,60278.3,65834.6,71346.7,77070.8,82971.1,89089.9,95467.3,102177,109264,116807,124831
OECD ENV-Growth 2023,SSP4,Chad,TCD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1519.61,1458.86,1495.82,1716.54,1933.33,2143.15,2365.24,2611.21,2877.02,3165.42,3475.39,3800.78,4145.74,4501.49,4884.69,5299.47,5745.95
OECD ENV-Growth 2023,SSP4,Togo,TGO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2079.56,2414.63,2834.78,3334.35,3800.82,4248.67,4716.21,5220.13,5763.52,6348.25,6999.99,7717.86,8508.31,9353.17,10255.3,11232.6,12315.7
OECD ENV-Growth 2023,SSP4,Thailand,THA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,16885.9,19018.7,21980.8,25154,28438.6,31902.3,35524.6,39184.3,42899.2,46684.8,50422.8,54243.8,58145.9,62179.1,66356.3,70678.2,75202.6
OECD ENV-Growth 2023,SSP4,Tajikistan,TJK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3687.58,4586.94,5223.9,5915.82,6595.28,7257.65,8012.59,8908.41,9941.01,11102.3,12385.8,13794.7,15342.5,17036,18914.2,20976.6,23235.8
OECD ENV-Growth 2023,SSP4,Turkmenistan,TKM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15245,15898.9,16476.9,17702.1,18764,19770.7,20893.3,22160.5,23714,25549,27495.3,29504.6,31680.2,34132.6,36960.4,40170.6,43729.5
OECD ENV-Growth 2023,SSP4,Timor-Leste,TLS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2813.34,2985.68,3221.9,3618.17,4117.31,4731.98,5526.54,6544.05,7811.38,9403.93,11383.3,13823.2,16776.3,20294.7,24470,29389.2,35123.7
OECD ENV-Growth 2023,SSP4,Tonga,TON,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5654.89,5603.57,5837.37,6463.17,7453.01,8911.28,10873.8,13435.9,16649,20522.6,25012.6,30108.5,35855,42284,49475.8,57373.6,65935.5
OECD ENV-Growth 2023,SSP4,Trinidad and Tobago,TTO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,22883.5,24397.8,26040.4,28090.2,30960.8,34556.3,38674,43339,48589,54290.3,60307.9,66694.2,73549,80872.5,88683.4,97011.7,105861
OECD ENV-Growth 2023,SSP4,Tunisia,TUN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10286.8,10799.6,11811.5,13047.1,14411.2,15779,17187.6,18741.5,20468.5,22374.5,24430,26577,28794.6,31123.5,33619.8,36333.1,39281.6
OECD ENV-Growth 2023,SSP4,Turkey,TUR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,28343.2,35651.6,41961.6,48462.3,54556.1,60279.3,65495.6,70445.5,75290.5,79864.7,84002.4,87791,91274.2,94590.1,97860.7,101149,104463
OECD ENV-Growth 2023,SSP4,Taiwan,TWN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,52607.2,62124.2,71119,77898.4,80920.8,81309,80321.3,79027.8,77845.6,76927.7,76275.9,75889.1,75698.6,75700.3,75913.8,76363.6,77080.3
OECD ENV-Growth 2023,SSP4,Tanzania,TZA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2647.95,2968.88,3611.1,4256.4,4790.56,5273.95,5779.83,6367,7037.6,7821.53,8725.67,9760.15,10958.5,12351.8,13959.8,15767.6,17746.1
OECD ENV-Growth 2023,SSP4,Uganda,UGA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2306.93,2644.34,3167.79,3703.94,4112.25,4428.64,4705.33,4982.76,5253.75,5538.67,5816.8,6113.66,6425.74,6762.74,7116.42,7468.08,7805.76
OECD ENV-Growth 2023,SSP4,Ukraine,UKR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11754.5,11737.5,14430.2,17098.8,19531,21675,23874,26267.2,28919.6,31775.6,34789.8,37908.3,41138.7,44552.2,48198.6,52092,56283.6
OECD ENV-Growth 2023,SSP4,Uruguay,URY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,22078.7,26263,29464.1,32707.5,36058.8,39647.1,43356.9,47254.6,51231.1,55321.1,59351.7,63400.4,67511.1,71778.8,76233.1,80869.3,85679.5
OECD ENV-Growth 2023,SSP4,United States,USA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,58710.1,65819.7,71119.9,76675.2,82285,87432.3,91787.8,95760.6,99611.3,103465,107199,110845,114521,118311,122247,126292,130382
OECD ENV-Growth 2023,SSP4,Uzbekistan,UZB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7628.01,9326.81,11283.2,13190.9,14791.8,16108.4,17391.6,18872.7,20634.6,22700.4,25006,27523.6,30280,33364.9,36832.2,40684.6,44944.5
OECD ENV-Growth 2023,SSP4,Saint Vincent and the Grenadines,VCT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13685.2,17228.3,19801.8,22699,26140,30216.6,34846.9,40100.4,45929.3,52238.5,58968.8,66110.2,73631.8,81605.2,90061.5,99013.3,108484
OECD ENV-Growth 2023,SSP4,United States Virgin Islands,VIR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,30862.3,32976.4,35976,38874.7,42621.9,46967,51557.1,56349.6,61436.2,66876.9,72514.8,78314.4,84324.9,90691.4,97515.6,104878,112806
OECD ENV-Growth 2023,SSP4,Viet Nam,VNM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10499.2,13237.8,17728,22249.3,26096.4,29558.2,32930.7,36388.5,39893.3,43491.8,47166.3,50808.3,54406.8,58017.5,61715.7,65593.2,69734.3
OECD ENV-Growth 2023,SSP4,Vanuatu,VUT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2500.58,2461.09,2597.31,3012.34,3505.72,4066.56,4795.29,5780.53,7085.43,8815.24,11060.2,13967,17641.1,22213,27826.5,34671.8,42989.7
OECD ENV-Growth 2023,SSP4,Samoa,WSM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5345.82,5078.49,5408.18,5906.41,6530.15,7257.88,8182.28,9378.68,10857.3,12665.1,14840.9,17422.7,20426.4,23875.6,27812,32285.5,37391.8
OECD ENV-Growth 2023,SSP4,Yemen,YEM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1790.38,1734.9,2043.41,2373.8,2760.78,3153.76,3562.71,3984.91,4415.7,4860.06,5317.71,5774.45,6211.81,6614.17,6987.01,7343.88,7701.86
