Model,Scenario,version,Region,Country code,Unit,Variable,Type,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2025,SSP2,1,Colombia,COL,USD_2015/yr,GDP|PPP [per capita],ANNUAL,15218.01222,16992.18293,19582.71337,22943.33965,26891.19651,31264.69569,36012.56481,41097.55428,46559.68647,52356.38051,58455.83878,64751.34961,71208.61912,77826.59797,84558.00326,91345.45325
OECD ENV-Growth 2025,SSP2,1,Colombia,COL,USD_2017/yr,GDP|PPP [per capita],ANNUAL,16332.6678,18236.78907,21017.06501,24623.84306,28860.86389,33554.70355,38650.33416,44107.7778,49969.98826,56191.26583,62737.48383,69494.11444,76424.35186,83527.06991,90751.52241,98036.12465
OECD ENV-Growth 2025,SSP2,1,Comoros,COM,USD_2010/yr,GDP|PPP [per capita],ANNUAL,2681.551147,3032.125909,3552.818541,4546.13592,5984.82466,7771.212469,9848.915863,12198.74049,14798.43269,17625.38449,20665.26074,23923.68824,27365.26639,30995.2439,34814.05617,38871.65965
OECD ENV-Growth 2025,SSP2,1,Comoros,COM,USD_2015/yr,GDP|PPP [per capita],ANNUAL,3137.077884,3547.206303,4156.351254,5318.407769,7001.492813,9091.342076,11521.99397,14270.99351,17312.30671,20619.48508,24175.75832,27987.70904,32013.92301,36260.54057,40728.07106,45474.95727
OECD ENV-Growth 2025,SSP2,1,Comoros,COM,USD_2017/yr,GDP|PPP [per capita],ANNUAL,3426.455781,3874.416253,4539.75142,5809.001153,7647.341382,9929.967556,12584.8335,15587.41287,18909.27022,22521.51731,26405.83686,30569.41873,34967.02843,39605.37272,44485.00792,49669.76784
OECD ENV-Growth 2025,SSP2,1,Congo,COG,USD_2010/yr,GDP|PPP [per capita],ANNUAL,3965.811923,4314.441104,4749.985371,5278.731588,5949.365682,6794.506769,7852.51049,9151.9948,10710.66348,12538.84578,14689.10282,17191.62271,20051.27327,23272.32215,26872.75619,30902.56088
OECD ENV-Growth 2025,SSP2,1,Congo,COG,USD_2015/yr,GDP|PPP [per capita],ANNUAL,3402.758552,3701.890471,4075.597547,4529.274057,5104.693654,5829.844296,6737.636012,7852.62367,9189.997525,10758.62031,12603.5907,14750.81077,17204.45723,19968.19183,23057.44769,26515.11352
OECD ENV-Growth 2025,SSP2,1,Congo,COG,USD_2017/yr,GDP|PPP [per capita],ANNUAL,3887.121044,4228.832617,4655.734678,5173.989348,5831.31651,6659.688044,7696.698525,8970.398061,10498.13915,12290.04608,14397.63706,16850.50117,19653.40964,22810.54547,26339.53857,30289.38262
OECD ENV-Growth 2025,SSP2,1,Costa Rica,CRI,USD_2010/yr,GDP|PPP [per capita],ANNUAL,19268.52937,21507.93223,24753.87456,28396.72007,32314.65384,36351.24943,40530.91382,44884.39855,49389.46119,53867.37948,58312.58148,62673.20211,67007.5236,71317.88069,75590.66981,79783.0493
OECD ENV-Growth 2025,SSP2,1,Costa Rica,CRI,USD_2015/yr,GDP|PPP [per capita],ANNUAL,22506.44497,25122.16079,28913.55665,33168.55195,37744.8618,42459.7736,47341.79572,52426.84724,57688.94807,62919.34317,68111.52427,73204.91082,78267.57887,83302.25551,88293.05119,93189.92508
OECD ENV-Growth 2025,SSP2,1,Costa Rica,CRI,USD_2017/yr,GDP|PPP [per capita],ANNUAL,24501.26441,27348.81964,31476.25925,36108.38863,41090.31171,46223.12148,51537.85311,57073.60929,62802.10723,68496.08927,74148.47027,79693.30024,85204.68904,90685.60544,96118.75159,101449.6513
OECD ENV-Growth 2025,SSP2,1,Croatia,HRV,USD_2010/yr,GDP|PPP [per capita],ANNUAL,29903.78989,35136.77081,39336.71792,42650.48815,45369.2832,47676.66524,49765.02167,51808.42543,53909.44674,56050.29755,58244.13256,60474.77929,62793.92116,65258.44691,67934.9701,70859.75584
OECD ENV-Growth 2025,SSP2,1,Croatia,HRV,USD_2015/yr,GDP|PPP [per capita],ANNUAL,33403.90139,39249.38049,43940.91355,47642.5465,50679.56496,53257.01625,55589.80593,57872.38142,60219.31834,62610.74663,65061.36071,67553.09516,70143.68273,72896.67074,75886.4696,79153.58908
OECD ENV-Growth 2025,SSP2,1,Croatia,HRV,USD_2017/yr,GDP|PPP [per capita],ANNUAL,35606.78645,41837.757,46838.68231,50784.42663,54021.72716,56769.15347,59255.78349,61688.88784,64190.59807,66739.73374,69351.95831,72008.01502,74769.44391,77703.98306,80890.95,84373.52601
OECD ENV-Growth 2025,SSP2,1,Cuba,CUB,USD_2017/yr,GDP|PPP [per capita],ANNUAL,7385.24884,9255.435853,11800.06943,15474.26972,20208.53915,25898.1859,32428.05328,39746.24369,47889.36216,56679.61792,66073.24783,75985.77755,86447.51917,97438.07397,108991.4079,120977.8211
OECD ENV-Growth 2025,SSP2,1,Curaçao,CUW,USD_2010/yr,GDP|PPP [per capita],ANNUAL,17259.50285,19274.329,21640.28563,24431.54544,27752.06113,31653.73071,36199.64957,41445.2378,47486.41041,54263.36363,61821.42577,70179.96306,79346.76314,89363.16676,100258.7564,112024.1224
OECD ENV-Growth 2025,SSP2,1,Curaçao,CUW,USD_2015/yr,GDP|PPP [per capita],ANNUAL,17317.09476,19338.64402,21712.49543,24513.06918,27844.66484,31759.3536,36320.44138,41583.53322,47644.86415,54444.43087,62027.71292,70414.14117,79611.52923,89661.35582,100593.3021,112397.9271
OECD ENV-Growth 2025,SSP2,1,Curaçao,CUW,USD_2017/yr,GDP|PPP [per capita],ANNUAL,18306.3904,20443.42728,22952.8927,25913.45838,29435.38234,33573.71049,38395.36532,43959.12849,50366.73276,57554.74695,65571.24878,74436.77915,84159.59807,94783.55386,106340.0233,118819.0261
OECD ENV-Growth 2025,SSP2,1,Cyprus,CYP,USD_2010/yr,GDP|PPP [per capita],ANNUAL,29062.94966,32720.35719,36361.40972,39782.55427,43031.15901,46165.35605,49481.07012,53149.96536,57233.32397,61520.03742,65918.5281,70433.96196,75146.04822,80136.81646,85439.50097,91051.99773
OECD ENV-Growth 2025,SSP2,1,Cyprus,CYP,USD_2015/yr,GDP|PPP [per capita],ANNUAL,30841.27718,34722.47714,38586.32137,42216.80171,45664.18474,48990.15958,52508.75828,56402.14888,60735.36337,65284.37574,69952.00487,74743.73278,79744.14603,85040.29348,90667.44298,96623.36178
OECD ENV-Growth 2025,SSP2,1,Cyprus,CYP,USD_2017/yr,GDP|PPP [per capita],ANNUAL,33399.58521,37602.73374,41787.08686,45718.71838,49452.06452,53053.93158,56864.40079,61080.75118,65773.40919,70699.7657,75754.5783,80943.78379,86358.98522,92094.45224,98188.37819,104638.3451
OECD ENV-Growth 2025,SSP2,1,Czechia,CZE,USD_2010/yr,GDP|PPP [per capita],ANNUAL,34758.39857,38177.43325,41570.25409,44902.73643,48018.01458,50925.98989,53965.90774,57165.99918,60692.21601,64353.59292,67914.91736,71228.37227,74289.26692,77175.96961,79945.81951,82583.9128
OECD ENV-Growth 2025,SSP2,1,Czechia,CZE,USD_2015/yr,GDP|PPP [per capita],ANNUAL,39124.67392,42973.20041,46792.22011,50543.32172,54049.93442,57323.20334,60744.98914,64347.0692,68316.24181,72437.55301,76446.24338,80175.92738,83621.32504,86870.64912,89988.44161,92957.92652
OECD ENV-Growth 2025,SSP2,1,Czechia,CZE,USD_2017/yr,GDP|PPP [per capita],ANNUAL,41740.599,45846.44282,49920.807,53922.712,57663.78126,61155.90506,64806.47579,68649.39546,72883.95196,77280.81923,81557.5357,85536.59108,89212.35238,92678.93037,96005.1824,99173.21081
OECD ENV-Growth 2025,SSP2,1,Côte d'Ivoire,CIV,USD_2010/yr,GDP|PPP [per capita],ANNUAL,6002.100471,7340.000926,8993.096021,10666.8972,12474.10339,14496.87286,16784.47226,19381.27259,22307.49178,25582.81898,29254.35663,33314.81803,37722.06961,42470.95494,47573.1314,53104.35822
OECD ENV-Growth 2025,SSP2,1,Côte d'Ivoire,CIV,USD_2015/yr,GDP|PPP [per capita],ANNUAL,6530.998626,7986.793323,9785.557248,11606.85185,13573.30696,15774.32054,18263.50056,21089.12792,24273.20217,27837.14742,31832.21673,36250.48129,41046.09478,46213.4464,51765.22075,57783.85289
OECD ENV-Growth 2025,SSP2,1,Côte d'Ivoire,CIV,USD_2017/yr,GDP|PPP [per capita],ANNUAL,6308.497905,7714.695995,9452.178898,11211.42489,13110.88601,15236.91456,17641.29218,20370.65493,23446.25284,26888.78014,30747.7438,35015.48513,39647.71971,44639.02788,50001.66213,55815.24905
OECD ENV-Growth 2025,SSP2,1,Democratic Republic of the Congo,COD,USD_2010/yr,GDP|PPP [per capita],ANNUAL,891.3565168,992.6011008,1145.322911,1374.917273,1682.39279,2072.783033,2557.796288,3151.959104,3872.955034,4732.904495,5749.486148,6942.803433,8337.829167,9977.738507,11891.76229,14113.24876
OECD ENV-Growth 2025,SSP2,1,Democratic Republic of the Congo,COD,USD_2015/yr,GDP|PPP [per capita],ANNUAL,1072.795769,1194.649101,1378.458058,1654.787288,2024.8507,2494.706468,3078.446148,3793.553227,4661.310818,5696.306496,6919.817488,8356.039371,10035.02828,12008.74785,14312.37898,16986.05807
OECD ENV-Growth 2025,SSP2,1,Democratic Republic of the Congo,COD,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1263.742153,1407.284099,1623.809121,1949.322053,2385.252867,2938.738029,3626.377244,4468.765876,5490.975208,6710.189251,8151.472355,9843.326656,11821.15796,14146.1789,16859.83218,20009.39808
OECD ENV-Growth 2025,SSP2,1,Denmark,DNK,USD_2010/yr,GDP|PPP [per capita],ANNUAL,52731.82447,55788.07005,58818.14061,61986.03269,65428.63826,68895.38851,72349.57303,75786.22976,79301.5503,82582.669,85584.98152,88390.74646,91003.71497,93408.89356,95562.08487,97428.26213
OECD ENV-Growth 2025,SSP2,1,Denmark,DNK,USD_2015/yr,GDP|PPP [per capita],ANNUAL,57793.66178,61143.28271,64464.21604,67936.20066,71709.26908,75508.79989,79294.55875,83061.1073,86913.87075,90509.95084,93800.46158,96875.55772,99739.35051,102375.4072,104735.2878,106780.6033
OECD ENV-Growth 2025,SSP2,1,Denmark,DNK,USD_2017/yr,GDP|PPP [per capita],ANNUAL,62327.15182,65939.52601,69520.96227,73265.29869,77334.33673,81431.91294,85514.6369,89576.64363,93731.62819,97609.79446,101158.4217,104474.7366,107563.173,110406.0091,112951.0051,115156.7606
OECD ENV-Growth 2025,SSP2,1,Djibouti,DJI,USD_2010/yr,GDP|PPP [per capita],ANNUAL,5694.341379,7067.938734,9128.503623,11079.1435,13060.87709,15212.49654,17584.96024,20214.57512,23081.69717,26097.60006,29277.14864,32644.96982,36210.08664,40055.33859,44198.67145,48632.72769
OECD ENV-Growth 2025,SSP2,1,Djibouti,DJI,USD_2015/yr,GDP|PPP [per capita],ANNUAL,5792.490233,7189.763198,9285.844413,11270.10592,13285.99709,15474.7023,17888.05828,20562.99775,23479.53811,26547.42373,29781.77567,33207.64532,36834.21124,40745.74075,44960.48896,49470.97151
OECD ENV-Growth 2025,SSP2,1,Djibouti,DJI,USD_2017/yr,GDP|PPP [per capita],ANNUAL,5692.758792,7065.974393,9125.966604,11076.06435,13057.24717,15208.26864,17580.07298,20208.95703,23075.28224,26090.34695,29269.01185,32635.89704,36200.02303,40044.2063,44186.38764,48619.21154
OECD ENV-Growth 2025,SSP2,1,Dominican Republic,DOM,USD_2010/yr,GDP|PPP [per capita],ANNUAL,19130.08116,23336.05045,27758.49098,32072.73944,36467.8135,41021.56764,45773.57343,50749.9033,56079.88694,61688.16723,67531.3503,73549.46112,79732.23243,86182.44585,92908.47293,99990.5741
OECD ENV-Growth 2025,SSP2,1,Dominican Republic,DOM,USD_2015/yr,GDP|PPP [per capita],ANNUAL,20606.40761,25136.96432,29900.69801,34547.89013,39282.1454,44187.32657,49306.05908,54666.42743,60407.7421,66448.83041,72742.94965,79225.49636,85885.41091,92833.40688,100078.5019,107707.1503
OECD ENV-Growth 2025,SSP2,1,Dominican Republic,DOM,USD_2017/yr,GDP|PPP [per capita],ANNUAL,21428.02227,26139.22045,31092.8928,35925.37685,40848.39543,45949.15502,51271.98064,56846.07654,62816.30779,69098.26519,75643.34233,82384.35987,89309.81723,96534.84234,104068.8124,112001.6288
OECD ENV-Growth 2025,SSP2,1,Ecuador,ECU,USD_2010/yr,GDP|PPP [per capita],ANNUAL,9821.503514,10694.88346,11838.5364,13250.57896,14942.27684,16928.68041,19232.00071,21895.8101,24948.22617,28325.36759,32013.35208,35969.48153,40202.45175,44714.30087,49505.16147,54572.53825
OECD ENV-Growth 2025,SSP2,1,Ecuador,ECU,USD_2015/yr,GDP|PPP [per capita],ANNUAL,10388.08638,11311.84986,12521.47785,14014.97832,15804.26687,17905.26207,20341.45631,23158.93553,26387.43937,29959.40131,33860.13824,38044.48888,42521.65068,47293.77934,52361.01509,57720.71869
OECD ENV-Growth 2025,SSP2,1,Ecuador,ECU,USD_2017/yr,GDP|PPP [per capita],ANNUAL,11174.98406,12168.72264,13469.97996,15076.6131,17001.44029,19261.58591,21882.32189,24913.22519,28386.28824,32228.82635,36425.04415,40926.35941,45742.66626,50876.28373,56327.36266,62093.06387
OECD ENV-Growth 2025,SSP2,1,Egypt,EGY,USD_2010/yr,GDP|PPP [per capita],ANNUAL,12886.24717,15825.03402,19397.85626,23420.57864,27941.61387,33073.47785,38915.16161,45451.59267,52654.83991,60264.50936,68317.17361,76760.37788,85634.22616,94968.68889,104917.8677,115473.7104
OECD ENV-Growth 2025,SSP2,1,Egypt,EGY,USD_2015/yr,GDP|PPP [per capita],ANNUAL,15117.72554,18565.41458,22756.93328,27476.26018,32780.19148,38800.72718,45654.00034,53322.3284,61772.9435,70700.35988,80147.48336,90052.77566,100463.2855,111414.1732,123086.2257,135469.9967
OECD ENV-Growth 2025,SSP2,1,Egypt,EGY,USD_2017/yr,GDP|PPP [per capita],ANNUAL,13866.22904,17028.50671,20873.0373,25201.68234,30066.53625,35588.67162,41874.60763,48908.12553,56659.1701,64847.54473,73512.60334,82597.90201,92146.59459,102190.9307,112896.7313,124255.3317
OECD ENV-Growth 2025,SSP2,1,El Salvador,SLV,USD_2010/yr,GDP|PPP [per capita],ANNUAL,8310.460349,9121.754747,10320.96981,11904.27364,13909.61353,16371.52474,19334.50184,22825.47145,26909.2537,31578.14661,36837.39678,42536.92779,48654.59903,55226.69571,62238.14163,69654.99689
OECD ENV-Growth 2025,SSP2,1,El Salvador,SLV,USD_2015/yr,GDP|PPP [per capita],ANNUAL,9271.100002,10176.17519,11514.01237,13280.33667,15517.48189,18263.97536,21569.45494,25463.95981,30019.80295,35228.39203,41095.58016,47453.94296,54278.7805,61610.57236,69432.49962,77706.69911
OECD ENV-Growth 2025,SSP2,1,El Salvador,SLV,USD_2017/yr,GDP|PPP [per capita],ANNUAL,9934.123256,10903.92495,12337.43763,14230.08072,16627.21551,19570.12462,23111.99576,27285.01638,32166.6709,37747.75253,44034.53295,50847.61444,58160.53064,66016.65602,74397.96886,83263.89821
OECD ENV-Growth 2025,SSP2,1,Equatorial Guinea,GNQ,USD_2010/yr,GDP|PPP [per capita],ANNUAL,11139.07228,9681.747456,10321.01791,11266.74537,12503.8551,14052.7729,15948.46002,18229.4844,20888.51205,23848.17355,27164.05365,30876.85414,34955.26189,39399.32506,44212.94883,49471.06232
OECD ENV-Growth 2025,SSP2,1,Equatorial Guinea,GNQ,USD_2015/yr,GDP|PPP [per capita],ANNUAL,9964.456999,8660.807092,9232.666467,10078.66696,11185.32346,12570.90786,14266.69476,16307.18509,18685.81825,21333.38342,24299.60392,27620.88957,31269.22918,35244.66585,39550.69294,44254.33831
OECD ENV-Growth 2025,SSP2,1,Equatorial Guinea,GNQ,USD_2017/yr,GDP|PPP [per capita],ANNUAL,11734.65285,10199.40822,10872.85899,11869.15233,13172.40747,14804.14234,16801.18749,19204.17299,22005.37273,25123.28053,28616.45311,32527.76851,36824.23934,41505.91634,46576.9135,52116.16622
OECD ENV-Growth 2025,SSP2,1,Eritrea,ERI,USD_2010/yr,GDP|PPP [per capita],ANNUAL,1631.713576,1781.587905,2087.142031,2563.091119,3234.976271,4109.881394,5195.059948,6497.854596,8040.977573,9860.496253,12016.51006,14501.23278,17300.79062,20425.14405,23930.81247,27884.63801
OECD ENV-Growth 2025,SSP2,1,Eritrea,ERI,USD_2015/yr,GDP|PPP [per capita],ANNUAL,1786.12047,1950.177208,2284.645516,2805.633036,3541.09779,4498.794026,5686.661588,7112.737968,8801.884628,10793.58195,13153.61649,15873.46523,18937.94152,22357.94837,26195.35355,30523.32437
OECD ENV-Growth 2025,SSP2,1,Eritrea,ERI,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1825.701682,1993.39399,2335.274262,2867.807094,3619.570069,4598.489273,5812.680502,7270.359359,8996.938249,11032.77246,13445.1064,16225.22818,19357.6146,22853.41031,26775.85406,31199.73461
OECD ENV-Growth 2025,SSP2,1,Estonia,EST,USD_2010/yr,GDP|PPP [per capita],ANNUAL,31470.41259,38245.7923,43133.70585,46968.80962,49775.5709,52044.31465,54213.95809,56616.53936,59119.82577,61425.97372,63429.51695,65105.22618,66510.24713,67729.16295,68805.01997,69736.29692
OECD ENV-Growth 2025,SSP2,1,Estonia,EST,USD_2015/yr,GDP|PPP [per capita],ANNUAL,35591.0045,43253.52145,48781.43606,53118.69077,56292.95654,58858.75923,61312.48585,64029.65012,66860.70542,69468.80983,71734.68785,73629.80678,75218.79475,76597.30984,77814.03465,78867.24875
OECD ENV-Growth 2025,SSP2,1,Estonia,EST,USD_2017/yr,GDP|PPP [per capita],ANNUAL,37980.95617,46158.01451,52057.13103,56685.63431,60073.05343,62811.1509,65429.64635,68329.2694,71350.43131,74133.67108,76551.70381,78574.08082,80269.77002,81740.85301,83039.28143,84163.21932
OECD ENV-Growth 2025,SSP2,1,Eswatini,SWZ,USD_2010/yr,GDP|PPP [per capita],ANNUAL,10157.01755,11275.23024,12854.53564,14733.2532,16938.70835,19516.92174,22517.39092,25986.38318,29867.60163,33985.08569,38361.66729,43076.92008,48189.55411,53724.71647,59685.89107,66043.62404
OECD ENV-Growth 2025,SSP2,1,Eswatini,SWZ,USD_2015/yr,GDP|PPP [per capita],ANNUAL,10341.62555,11480.16222,13088.17215,15001.03617,17246.57639,19871.64987,22926.65382,26458.69644,30410.45765,34602.77869,39058.90647,43859.86093,49065.4192,54701.18543,60770.70684,67243.99424
OECD ENV-Growth 2025,SSP2,1,Eswatini,SWZ,USD_2017/yr,GDP|PPP [per capita],ANNUAL,9748.534458,10821.77617,12337.56692,14140.7284,16257.48713,18732.01294,21611.81274,24941.29311,28666.42124,32618.31313,36818.88248,41344.50273,46251.5228,51564.07846,57285.51349,63387.55856
OECD ENV-Growth 2025,SSP2,1,Ethiopia,ETH,USD_2010/yr,GDP|PPP [per capita],ANNUAL,2238.816872,2792.686349,3480.254843,4279.029841,5247.731998,6405.842002,7779.827338,9396.45568,11324.35639,13564.44915,16179.26027,19158.00064,22475.8772,26143.89747,30198.93904,34693.47477
OECD ENV-Growth 2025,SSP2,1,Ethiopia,ETH,USD_2015/yr,GDP|PPP [per capita],ANNUAL,2566.864357,3201.890757,3990.206712,4906.023944,6016.66728,7344.471857,8919.783367,10773.29167,12983.68221,15552.00941,18549.96137,21965.16812,25769.20373,29974.6886,34623.9039,39777.01121
OECD ENV-Growth 2025,SSP2,1,Ethiopia,ETH,USD_2017/yr,GDP|PPP [per capita],ANNUAL,2775.711679,3462.405618,4314.861182,5305.191887,6506.200297,7942.038799,9645.522095,11649.83706,14040.07121,16817.36475,20059.23854,23752.31614,27865.85881,32413.51379,37441.00236,43013.38101
OECD ENV-Growth 2025,SSP2,1,Fiji,FJI,USD_2010/yr,GDP|PPP [per capita],ANNUAL,11509.56296,13287.65134,15392.74281,17939.60977,20977.97932,24545.37978,28677.12725,33385.68544,38623.10297,44390.20278,50689.22455,57483.97793,64806.67787,72591.8261,80894.64203,89670.8806
OECD ENV-Growth 2025,SSP2,1,Fiji,FJI,USD_2015/yr,GDP|PPP [per capita],ANNUAL,13978.95373,16138.53315,18695.27456,21788.57493,25478.83038,29811.62096,34829.83989,40548.62498,46909.73683,53914.17493,61564.65951,69817.23552,78711.02967,88166.49094,98250.68617,108909.8774
OECD ENV-Growth 2025,SSP2,1,Fiji,FJI,USD_2017/yr,GDP|PPP [per capita],ANNUAL,14156.83435,16343.89418,18933.16983,22065.83212,25803.04565,30190.9705,35273.04571,41064.6017,47506.65799,54600.22678,62348.06292,70705.65204,79712.61873,89288.39968,99500.91516,110295.7434
OECD ENV-Growth 2025,SSP2,1,Finland,FIN,USD_2010/yr,GDP|PPP [per capita],ANNUAL,43234.5776,46684.59579,49638.56737,52656.79405,55695.58598,58661.35496,61968.42283,65579.01571,69363.26535,72986.53054,76399.41062,79679.06851,82934.20746,86200.70934,89394.73413,92358.03172
OECD ENV-Growth 2025,SSP2,1,Finland,FIN,USD_2015/yr,GDP|PPP [per capita],ANNUAL,48006.02699,51836.79567,55116.77313,58468.09698,61842.25572,65135.33254,68807.37465,72816.43936,77018.32591,81041.46147,84830.99342,88472.60053,92086.98274,95713.98192,99260.5053,102550.838
OECD ENV-Growth 2025,SSP2,1,Finland,FIN,USD_2017/yr,GDP|PPP [per capita],ANNUAL,50913.92489,54976.73703,58455.39453,62009.72014,65588.26382,69080.81416,72975.28508,77227.19327,81683.60323,85950.43459,89969.51214,93831.7045,97665.02286,101511.7224,105273.0715,108762.7115
OECD ENV-Growth 2025,SSP2,1,France,FRA,USD_2010/yr,GDP|PPP [per capita],ANNUAL,41966.62452,44882.98398,47376.38206,49846.61398,52385.7812,55071.31886,57959.76406,61014.58146,64164.82577,67265.48629,70324.61032,73413.15761,76600.82681,79885.6749,83205.6088,86491.85119
OECD ENV-Growth 2025,SSP2,1,France,FRA,USD_2015/yr,GDP|PPP [per capita],ANNUAL,46428.10992,49654.5085,52412.98054,55145.82361,57954.93051,60925.96855,64121.48529,67501.06131,70986.20911,74416.50186,77800.84235,81217.7341,84744.28544,88378.34679,92051.22394,95686.82782
OECD ENV-Growth 2025,SSP2,1,France,FRA,USD_2017/yr,GDP|PPP [per capita],ANNUAL,49263.88705,52687.35045,55614.30689,58514.06896,61494.75298,64647.25871,68037.95404,71623.95079,75321.96753,78961.77873,82552.83095,86178.42264,89920.37181,93776.39757,97673.60994,101531.2725
OECD ENV-Growth 2025,SSP2,1,French Guiana,GUF,USD_2017/yr,GDP|PPP [per capita],ANNUAL,49911.92561,52219.50259,54840.4391,57880.3077,61406.54784,65447.09986,70104.87282,75414.26897,81551.58478,88343.36846,95760.60023,103522.0727,111602.5265,120114.49,129318.4642,139264.1984
OECD ENV-Growth 2025,SSP2,1,French Polynesia,PYF,USD_2017/yr,GDP|PPP [per capita],ANNUAL,17519.90427,19708.20566,21977.38458,24556.51835,27561.75457,31027.0551,35034.53171,39625.18848,44754.07715,50305.25439,56272.7035,62731.5435,69690.3025,77162.27795,85131.40568,93585.39074
OECD ENV-Growth 2025,SSP2,1,Gabon,GAB,USD_2010/yr,GDP|PPP [per capita],ANNUAL,14751.1496,15729.06021,17562.243,19387.82687,21275.62007,23314.75573,25609.27948,28262.60731,31324.55251,34717.80626,38377.34247,42251.56983,46350.64535,50736.87615,55509.5157,60700.05469
OECD ENV-Growth 2025,SSP2,1,Gabon,GAB,USD_2015/yr,GDP|PPP [per capita],ANNUAL,13581.48118,14481.84996,16169.6735,17850.50067,19588.60437,21466.05009,23578.63331,26021.56982,28840.72305,31964.91427,35334.27351,38901.3003,42675.3463,46713.77806,51107.97892,55886.94256
